# pos	SRR10903401-20200102	SRR10903402-20200102
10664	215	1100
10665	216	1102
10666	214	1102
10667	213	1099
10668	213	1092
10669	213	1087
10670	213	1078
10671	217	1076
10672	218	1075
10673	216	1076
10674	214	1078
10675	215	1070
10676	215	1070
10677	214	1064
10678	212	1054
10679	211	1049
10680	211	1035
10681	212	1034
10682	207	1002
10683	207	1006
10684	208	1010
10685	202	986
10686	202	988
10687	205	991
10688	204	985
10689	204	979
10690	199	969
10691	198	956
10692	197	950
10693	190	934
10694	185	920
10695	183	921
10696	183	921
10697	181	910
10698	177	891
10699	176	880
10700	173	864
10701	170	851
10702	167	842
10703	166	840
10704	168	844
10705	168	832
10706	167	829
10707	165	821
10708	164	822
10709	164	823
10710	165	821
10711	162	819
10712	161	818
10713	160	815
10714	157	806
10715	155	793
10716	154	788
10717	153	783
10718	153	775
10719	152	760
10720	151	761
10721	149	760
10722	146	760
10723	145	753
10724	142	740
10725	141	734
10726	141	718
10727	137	706
10728	133	683
10729	132	672
10730	129	668
10731	129	666
10732	128	660
10733	128	653
10734	129	651
10735	125	628
10736	123	612
10737	122	605
10738	121	603
10739	119	594
10740	118	583
10741	116	579
10742	115	577
10743	113	569
10744	113	556
10745	111	547
10746	110	539
10747	108	532
10748	107	526
10749	107	524
10750	107	520
10751	107	516
10752	107	516
10753	102	502
10754	98	477
10755	99	470
10756	98	469
10757	97	464
10758	96	459
10759	93	438
10760	92	427
10761	92	426
10762	88	413
10763	84	396
10764	86	392
10765	82	367
10766	81	362
10767	80	354
10768	79	357
10769	81	357
10770	80	354
10771	80	353
10772	82	341
10773	82	333
10774	82	326
10775	81	326
10776	81	319
10777	82	317
10778	81	310
10779	79	306
10780	79	308
10781	79	306
10782	77	298
10783	75	294
10784	73	284
10785	72	279
10786	72	274
10787	72	268
10788	73	269
10789	76	266
10790	76	265
10791	76	265
10792	76	265
10793	76	265
10794	76	266
10795	75	268
10796	72	264
10797	75	264
10798	74	259
10799	71	259
10800	70	259
10801	71	255
10802	71	253
10803	71	251
10804	72	251
10805	71	248
10806	71	245
10807	71	245
10808	71	246
10809	72	246
10810	72	248
10811	73	246
10812	75	250
10813	75	251
10814	75	247
10815	74	248
10816	75	248
10817	74	247
10818	75	246
10819	77	251
10820	78	250
10821	79	242
10822	75	239
10823	74	234
10824	74	229
10825	75	230
10826	75	232
10827	75	232
10828	74	233
10829	74	233
10830	75	233
10831	74	235
10832	75	236
10833	75	236
10834	75	243
10835	76	241
10836	75	239
10837	75	245
10838	72	244
10839	73	245
10840	73	244
10841	75	244
10842	74	243
10843	74	242
10844	74	241
10845	76	239
10846	76	242
10847	79	244
10848	81	247
10849	84	249
10850	84	254
10851	84	251
10852	83	255
10853	84	255
10854	83	256
10855	85	259
10856	87	260
10857	88	259
10858	87	259
10859	87	254
10860	86	252
10861	86	251
10862	86	249
10863	86	247
10864	87	247
10865	88	249
10866	91	251
10867	90	250
10868	90	249
10869	91	250
10870	91	249
10871	91	248
10872	90	247
10873	89	242
10874	88	239
10875	88	235
10876	89	236
10877	90	237
10878	90	236
10879	90	233
10880	90	232
10881	90	229
10882	89	229
10883	88	228
10884	89	228
10885	88	229
10886	88	226
10887	87	226
10888	86	225
10889	86	222
10890	86	227
10891	86	223
10892	86	224
10893	85	222
10894	85	224
10895	85	223
10896	85	224
10897	84	225
10898	84	229
10899	84	231
10900	85	233
10901	84	237
10902	87	237
10903	87	231
10904	88	230
10905	91	230
10906	93	230
10907	94	234
10908	94	230
10909	94	235
10910	94	237
10911	94	236
10912	93	236
10913	93	238
10914	95	239
10915	96	239
10916	96	235
10917	95	233
10918	94	236
10919	94	234
10920	93	233
10921	93	233
10922	92	232
10923	89	231
10924	88	230
10925	87	232
10926	87	232
10927	88	232
10928	89	235
10929	86	235
10930	86	233
10931	86	233
10932	87	237
10933	89	238
10934	90	240
10935	90	244
10936	91	245
10937	92	248
10938	93	252
10939	92	252
10940	94	257
10941	95	260
10942	95	262
10943	95	261
10944	95	261
10945	95	260
10946	95	258
10947	96	260
10948	98	261
10949	98	261
10950	97	259
10951	97	257
10952	98	258
10953	102	257
10954	102	258
10955	104	260
10956	104	259
10957	104	258
10958	105	258
10959	110	264
10960	110	269
10961	110	270
10962	109	273
10963	108	275
10964	107	273
10965	107	274
10966	107	277
10967	108	278
10968	108	284
10969	107	282
10970	106	280
10971	104	276
10972	102	271
10973	102	271
10974	103	273
10975	104	272
10976	103	271
10977	102	271
10978	102	273
10979	104	271
10980	102	268
10981	100	264
10982	99	253
10983	99	250
10984	99	248
10985	99	246
10986	100	247
10987	101	246
10988	103	245
10989	102	247
10990	100	245
10991	100	244
10992	102	246
10993	102	245
10994	102	241
10995	102	241
10996	100	241
10997	100	238
10998	97	237
10999	97	237
11000	95	241
11001	98	242
11002	99	240
11003	99	237
11004	99	234
11005	103	235
11006	102	233
11007	99	233
11008	100	235
11009	100	235
11010	100	235
11011	102	235
11012	102	235
11013	101	236
11014	101	238
11015	101	242
11016	100	243
11017	97	238
11018	97	238
11019	96	236
11020	96	236
11021	96	235
11022	96	233
11023	95	233
11024	95	233
11025	95	233
11026	95	233
11027	94	233
11028	93	234
11029	93	233
11030	93	231
11031	93	230
11032	93	231
11033	93	228
11034	93	228
11035	93	227
11036	93	227
11037	93	227
11038	93	227
11039	93	227
11040	93	223
11041	93	224
11042	93	224
11043	93	220
11044	93	220
11045	93	218
11046	92	214
11047	91	213
11048	91	209
11049	90	205
11050	89	200
11051	88	198
11052	87	197
11053	82	193
11054	82	193
11055	79	188
11056	77	187
11057	76	186
11058	75	187
11059	75	189
11060	76	187
11061	75	184
11062	74	180
11063	74	179
11064	74	177
11065	73	178
11066	72	176
11067	73	176
11068	73	177
11069	73	176
11070	74	177
11071	74	178
11072	74	177
11073	74	179
11074	74	179
11075	74	179
11076	75	181
11077	75	180
11078	75	178
11079	74	176
11080	74	176
11081	73	175
11082	73	170
11083	72	160
11084	67	152
11085	66	150
11086	64	147
11087	62	143
11088	61	137
11089	61	134
11090	60	131
11091	58	130
11092	57	129
11093	57	128
11094	57	127
11095	56	127
11096	52	123
11097	52	122
11098	52	122
11099	52	121
11100	52	119
11101	52	120
11102	49	120
11103	49	120
11104	50	121
11105	50	119
11106	48	121
11107	47	120
11108	44	120
11109	42	119
11110	43	119
11111	43	117
11112	42	114
11113	41	113
11114	41	110
11115	40	109
11116	39	109
11117	39	104
11118	37	105
11119	37	102
11120	37	101
11121	37	100
11122	37	100
11123	36	97
11124	36	93
11125	35	91
11126	34	90
11127	34	90
11128	33	91
11129	34	90
11130	34	92
11131	33	93
11132	32	93
11133	32	93
11134	33	94
11135	34	95
11136	35	97
11137	35	98
11138	34	97
11139	31	93
11140	31	88
11141	31	85
11142	32	84
11143	30	81
11144	30	82
11145	31	82
11146	31	79
11147	31	81
11148	32	82
11149	31	83
11150	30	83
11151	29	83
11152	28	79
11153	27	79
11154	26	81
11155	25	84
11156	23	82
11157	22	77
11158	22	78
11159	22	77
11160	22	77
11161	22	77
11162	22	76
11163	22	74
11164	22	74
11165	22	74
11166	22	73
11167	22	73
11168	22	73
11169	22	73
11170	23	74
11171	23	74
11172	23	76
11173	24	81
11174	25	82
11175	26	84
11176	27	84
11177	28	85
11178	28	87
11179	28	90
11180	29	90
11181	29	90
11182	29	90
11183	29	90
11184	29	91
11185	29	95
11186	30	96
11187	30	96
11188	31	96
11189	32	98
11190	32	97
11191	32	98
11192	32	98
11193	32	99
11194	32	99
11195	32	99
11196	32	99
11197	32	105
11198	32	106
11199	32	107
11200	32	107
11201	32	108
11202	32	108
11203	32	109
11204	33	111
11205	34	112
11206	34	116
11207	34	116
11208	34	115
11209	33	116
11210	33	115
11211	33	115
11212	33	116
11213	33	115
11214	34	117
11215	35	121
11216	35	123
11217	34	123
11218	36	127
11219	36	128
11220	36	125
11221	36	124
11222	37	125
11223	38	124
11224	38	125
11225	38	125
11226	38	125
11227	37	127
11228	37	128
11229	38	128
11230	41	131
11231	41	131
11232	42	133
11233	40	133
11234	41	135
11235	41	137
11236	42	136
11237	42	137
11238	42	137
11239	43	138
11240	43	140
11241	43	140
11242	44	142
11243	46	149
11244	46	148
11245	47	146
11246	47	145
11247	47	145
11248	47	146
11249	47	145
11250	45	144
11251	45	144
11252	45	145
11253	45	148
11254	46	150
11255	48	150
11256	50	151
11257	51	149
11258	51	149
11259	51	150
11260	51	151
11261	52	151
11262	52	152
11263	52	153
11264	52	151
11265	52	152
11266	50	150
11267	52	151
11268	52	150
11269	52	151
11270	53	151
11271	54	154
11272	55	158
11273	56	158
11274	56	158
11275	58	159
11276	59	159
11277	59	159
11278	61	159
11279	60	162
11280	60	162
11281	60	163
11282	60	167
11283	60	168
11284	60	168
11285	60	169
11286	60	174
11287	61	176
11288	60	176
11289	60	178
11290	60	179
11291	60	179
11292	60	185
11293	59	186
11294	59	189
11295	60	191
11296	60	194
11297	60	195
11298	60	194
11299	59	195
11300	57	196
11301	57	197
11302	58	196
11303	56	193
11304	56	192
11305	56	191
11306	58	193
11307	58	195
11308	58	195
11309	59	197
11310	61	201
11311	62	202
11312	62	202
11313	62	203
11314	62	205
11315	64	206
11316	65	206
11317	67	206
11318	69	208
11319	69	209
11320	71	212
11321	72	215
11322	72	218
11323	72	217
11324	71	217
11325	71	217
11326	71	218
11327	71	220
11328	71	220
11329	72	220
11330	73	217
11331	72	218
11332	72	218
11333	75	221
11334	76	225
11335	77	223
11336	77	228
11337	76	227
11338	76	228
11339	76	230
11340	76	230
11341	78	230
11342	78	230
11343	79	232
11344	79	234
11345	79	234
11346	79	233
11347	80	232
11348	83	230
11349	84	232
11350	84	231
11351	85	232
11352	84	231
11353	84	231
11354	83	233
11355	80	231
11356	78	228
11357	77	224
11358	79	228
11359	80	228
11360	80	230
11361	80	232
11362	81	237
11363	82	240
11364	83	240
11365	82	237
11366	81	232
11367	82	231
11368	82	231
11369	79	231
11370	79	228
11371	79	228
11372	79	227
11373	79	228
11374	78	236
11375	78	235
11376	78	238
11377	78	241
11378	77	241
11379	77	241
11380	76	244
11381	76	244
11382	76	245
11383	75	243
11384	75	243
11385	76	242
11386	76	241
11387	76	241
11388	76	240
11389	77	240
11390	78	242
11391	78	242
11392	79	239
11393	78	236
11394	77	231
11395	77	234
11396	76	233
11397	74	233
11398	74	234
11399	74	232
11400	74	231
11401	74	231
11402	74	230
11403	73	231
11404	73	233
11405	72	232
11406	68	234
11407	68	235
11408	69	237
11409	69	238
11410	71	239
11411	70	240
11412	70	239
11413	70	239
11414	70	238
11415	69	241
11416	69	236
11417	67	235
11418	66	237
11419	66	239
11420	66	239
11421	65	238
11422	65	239
11423	63	242
11424	64	241
11425	64	241
11426	62	246
11427	61	249
11428	60	249
11429	59	250
11430	60	249
11431	62	251
11432	62	246
11433	63	251
11434	63	253
11435	63	256
11436	61	251
11437	61	245
11438	61	245
11439	62	249
11440	63	250
11441	63	258
11442	64	258
11443	64	260
11444	63	264
11445	63	265
11446	63	269
11447	61	271
11448	63	275
11449	63	274
11450	63	276
11451	62	274
11452	61	272
11453	61	273
11454	61	274
11455	62	274
11456	62	280
11457	62	280
11458	61	283
11459	62	286
11460	62	284
11461	63	282
11462	63	280
11463	59	281
11464	59	281
11465	59	282
11466	59	279
11467	58	280
11468	57	280
11469	56	278
11470	56	278
11471	55	276
11472	54	274
11473	54	275
11474	54	274
11475	55	277
11476	57	278
11477	57	279
11478	57	279
11479	57	281
11480	57	281
11481	57	281
11482	57	283
11483	57	283
11484	56	282
11485	56	281
11486	56	280
11487	55	283
11488	56	283
11489	55	288
11490	55	286
11491	57	290
11492	57	291
11493	57	290
11494	57	288
11495	57	290
11496	56	291
11497	53	286
11498	53	288
11499	53	288
11500	53	287
11501	53	288
11502	52	285
11503	54	287
11504	55	286
11505	56	286
11506	57	287
11507	56	291
11508	57	291
11509	57	287
11510	59	282
11511	59	277
11512	59	275
11513	58	277
11514	58	282
11515	59	287
11516	60	290
11517	60	291
11518	59	290
11519	59	291
11520	60	292
11521	60	294
11522	60	292
11523	61	293
11524	62	297
11525	62	297
11526	64	302
11527	64	310
11528	66	310
11529	66	312
11530	65	308
11531	65	306
11532	65	303
11533	64	304
11534	64	307
11535	63	307
11536	63	310
11537	63	311
11538	64	313
11539	65	321
11540	67	323
11541	66	320
11542	68	323
11543	68	325
11544	68	324
11545	67	330
11546	66	335
11547	67	340
11548	68	342
11549	68	344
11550	68	346
11551	68	350
11552	70	358
11553	71	364
11554	71	365
11555	72	365
11556	72	364
11557	74	364
11558	74	366
11559	73	366
11560	73	371
11561	72	376
11562	74	378
11563	74	381
11564	74	383
11565	74	380
11566	75	385
11567	75	386
11568	75	386
11569	75	387
11570	75	391
11571	75	390
11572	75	391
11573	75	392
11574	75	398
11575	78	395
11576	79	394
11577	82	396
11578	81	395
11579	79	401
11580	79	401
11581	77	404
11582	77	407
11583	77	410
11584	76	413
11585	76	410
11586	76	412
11587	75	413
11588	74	422
11589	73	421
11590	76	418
11591	76	413
11592	78	411
11593	78	412
11594	78	414
11595	78	410
11596	78	407
11597	78	406
11598	79	403
11599	76	402
11600	76	402
11601	76	402
11602	76	400
11603	77	405
11604	78	408
11605	78	409
11606	82	410
11607	82	407
11608	84	409
11609	87	414
11610	85	421
11611	85	421
11612	85	422
11613	85	424
11614	85	423
11615	86	425
11616	90	430
11617	93	435
11618	94	440
11619	95	441
11620	95	442
11621	95	445
11622	95	448
11623	96	448
11624	96	446
11625	95	444
11626	94	440
11627	93	439
11628	93	441
11629	92	443
11630	92	444
11631	93	441
11632	94	443
11633	95	443
11634	95	448
11635	94	459
11636	95	461
11637	95	461
11638	95	465
11639	97	465
11640	99	462
11641	99	464
11642	99	463
11643	98	469
11644	98	470
11645	98	472
11646	98	469
11647	98	472
11648	101	475
11649	101	474
11650	102	477
11651	103	478
11652	102	480
11653	103	480
11654	103	483
11655	103	488
11656	103	489
11657	104	495
11658	104	496
11659	103	497
11660	104	504
11661	104	506
11662	105	511
11663	106	508
11664	106	500
11665	106	493
11666	104	486
11667	106	490
11668	107	489
11669	107	488
11670	109	487
11671	109	484
11672	113	484
11673	112	482
11674	113	484
11675	113	486
11676	116	488
11677	115	482
11678	116	488
11679	118	489
11680	118	492
11681	118	493
11682	119	497
11683	119	497
11684	118	494
11685	120	496
11686	120	496
11687	120	497
11688	121	500
11689	122	502
11690	120	494
11691	120	499
11692	122	505
11693	121	504
11694	124	511
11695	124	514
11696	125	516
11697	125	517
11698	124	517
11699	125	513
11700	126	514
11701	126	515
11702	129	518
11703	128	522
11704	127	525
11705	125	527
11706	121	523
11707	121	530
11708	124	538
11709	125	542
11710	126	549
11711	127	547
11712	127	547
11713	128	551
11714	129	554
11715	128	552
11716	126	551
11717	126	549
11718	127	551
11719	132	560
11720	131	559
11721	132	555
11722	130	551
11723	128	559
11724	129	567
11725	128	556
11726	127	559
11727	128	555
11728	127	557
11729	128	555
11730	130	554
11731	132	550
11732	132	551
11733	133	556
11734	134	560
11735	135	558
11736	135	560
11737	135	567
11738	138	581
11739	137	580
11740	136	586
11741	136	579
11742	137	579
11743	137	583
11744	139	591
11745	138	596
11746	139	606
11747	139	605
11748	139	606
11749	139	611
11750	140	615
11751	142	621
11752	142	619
11753	145	628
11754	144	626
11755	146	630
11756	147	637
11757	145	634
11758	141	637
11759	136	630
11760	136	630
11761	138	629
11762	138	627
11763	139	625
11764	139	626
11765	139	629
11766	137	627
11767	137	625
11768	138	621
11769	138	619
11770	137	617
11771	140	625
11772	142	626
11773	142	628
11774	140	629
11775	140	632
11776	139	627
11777	139	630
11778	139	633
11779	139	638
11780	140	638
11781	140	640
11782	138	645
11783	138	646
11784	139	649
11785	138	647
11786	139	639
11787	138	638
11788	138	638
11789	138	637
11790	135	640
11791	137	642
11792	137	642
11793	135	639
11794	134	642
11795	139	647
11796	140	651
11797	141	656
11798	139	659
11799	141	669
11800	142	671
11801	143	672
11802	142	677
11803	143	688
11804	144	691
11805	146	698
11806	147	697
11807	148	705
11808	148	697
11809	148	702
11810	149	703
11811	147	693
11812	148	692
11813	148	685
11814	147	687
11815	148	688
11816	147	689
11817	147	694
11818	149	700
11819	151	708
11820	152	711
11821	156	712
11822	158	711
11823	154	711
11824	155	711
11825	154	708
11826	152	706
11827	154	703
11828	152	698
11829	152	688
11830	153	690
11831	161	687
11832	160	680
11833	160	679
11834	160	676
11835	160	674
11836	161	679
11837	161	683
11838	162	684
11839	162	689
11840	162	690
11841	161	695
11842	165	707
11843	165	706
11844	166	709
11845	165	709
11846	165	700
11847	164	691
11848	163	686
11849	162	682
11850	161	686
11851	160	686
11852	159	683
11853	157	679
11854	157	671
11855	157	680
11856	158	683
11857	158	685
11858	156	672
11859	156	667
11860	155	659
11861	155	661
11862	154	656
11863	154	659
11864	153	660
11865	152	660
11866	150	659
11867	151	655
11868	152	653
11869	152	649
11870	153	648
11871	153	650
11872	153	650
11873	152	657
11874	152	654
11875	152	657
11876	151	660
11877	151	660
11878	152	667
11879	152	668
11880	152	671
11881	153	676
11882	154	682
11883	153	680
11884	154	687
11885	153	692
11886	154	693
11887	154	689
11888	157	709
11889	155	702
11890	159	714
11891	162	726
11892	163	735
11893	166	755
11894	165	746
11895	167	745
11896	165	742
11897	163	733
11898	165	735
11899	162	739
11900	165	738
11901	164	745
11902	162	742
11903	163	743
11904	161	740
11905	161	737
11906	157	723
11907	157	725
11908	158	728
11909	162	733
11910	165	737
11911	167	744
11912	167	754
11913	168	754
11914	167	755
11915	166	756
11916	166	758
11917	166	760
11918	171	765
11919	170	766
11920	170	768
11921	170	764
11922	175	768
11923	178	772
11924	180	778
11925	184	782
11926	185	791
11927	187	796
11928	186	796
11929	186	794
11930	188	803
11931	188	800
11932	189	802
11933	186	797
11934	187	795
11935	186	793
11936	187	796
11937	188	798
11938	190	807
11939	193	814
11940	195	815
11941	191	809
11942	191	806
11943	188	803
11944	190	806
11945	191	815
11946	189	816
11947	189	813
11948	188	811
11949	188	792
11950	187	789
11951	185	788
11952	187	791
11953	189	790
11954	190	792
11955	189	786
11956	187	781
11957	187	773
11958	190	771
11959	192	772
11960	191	774
11961	191	777
11962	194	776
11963	193	780
11964	193	779
11965	194	789
11966	193	790
11967	193	779
11968	194	779
11969	193	782
11970	191	768
11971	189	764
11972	189	763
11973	190	762
11974	187	756
11975	189	750
11976	189	744
11977	191	746
11978	189	749
11979	189	750
11980	191	755
11981	186	751
11982	185	747
11983	187	747
11984	188	750
11985	187	754
11986	188	757
11987	191	760
11988	198	768
11989	198	771
11990	199	767
11991	199	763
11992	198	759
11993	195	754
11994	194	743
11995	192	739
11996	192	740
11997	194	741
11998	197	745
11999	198	750
12000	199	758
12001	200	756
12002	201	757
12003	202	760
12004	204	759
12005	205	760
12006	206	762
12007	210	762
12008	213	769
12009	214	777
12010	219	793
12011	222	790
12012	228	798
12013	231	809
12014	235	815
12015	237	826
12016	242	828
12017	249	830
12018	261	845
12019	262	856
12020	263	863
12021	266	876
12022	267	886
12023	272	898
12024	272	910
12025	273	906
12026	272	899
12027	272	902
12028	272	900
12029	270	894
12030	270	895
12031	269	897
12032	268	897
12033	270	894
12034	272	901
12035	273	904
12036	273	905
12037	278	918
12038	281	917
12039	281	918
12040	282	917
12041	279	908
12042	278	896
12043	276	877
12044	273	869
12045	278	896
12046	282	904
12047	282	916
12048	283	929
12049	281	932
12050	281	924
12051	282	927
12052	282	935
12053	284	937
12054	291	958
12055	294	973
12056	296	992
12057	301	1016
12058	302	1019
12059	299	1015
12060	297	1012
12061	298	1009
12062	295	1005
12063	292	991
12064	294	992
12065	292	991
12066	292	997
12067	294	1018
12068	294	1021
12069	294	1026
12070	294	1025
12071	292	1027
12072	288	1026
12073	286	1013
12074	284	1008
12075	284	1003
12076	284	1001
12077	285	1001
12078	292	1020
12079	292	1017
12080	290	1006
12081	290	1002
12082	291	1008
12083	293	1015
12084	297	1018
12085	297	1017
12086	303	1025
12087	305	1026
12088	303	1027
12089	302	1027
12090	301	1023
12091	299	1022
12092	301	1024
12093	303	1023
12094	304	1029
12095	304	1033
12096	304	1035
12097	306	1034
12098	314	1049
12099	314	1049
12100	316	1058
12101	317	1061
12102	316	1057
12103	317	1060
12104	312	1064
12105	311	1062
12106	316	1076
12107	318	1080
12108	318	1087
12109	317	1088
12110	319	1084
12111	324	1099
12112	325	1100
12113	323	1100
12114	322	1101
12115	322	1104
12116	323	1104
12117	322	1115
12118	325	1126
12119	331	1132
12120	333	1134
12121	332	1138
12122	332	1137
12123	333	1139
12124	333	1137
12125	333	1134
12126	334	1140
12127	335	1146
12128	336	1146
12129	333	1142
12130	332	1148
12131	334	1149
12132	334	1148
12133	338	1166
12134	343	1166
12135	346	1178
12136	349	1192
12137	348	1198
